ContigName	GO
AgU021633_v1.1	GO:0043231, GO:0005741, GO:0005739, GO:0047620, GO:0005524, GO:0001729, GO:0004143, GO:0044255, GO:0046513, GO:0035338, GO:0044281, GO:0019432
AgU021642_v1.1	GO:0004146, GO:0051871, GO:0008144, GO:0003729, GO:0050661, GO:0031103, GO:0046452, GO:0046655, GO:0006545, GO:0009165, GO:0006730, GO:0051000, GO:2000121, GO:0031427, GO:0035094, GO:0006729, GO:0046654, GO:0046653
AgU021654_v1.1	No_GOcodes
AgU021655_v1.1	GO:0005730, GO:0005634, GO:0030687, GO:0044822, GO:0019843, GO:0000027
AgU021659_v1.1	GO:0005739, GO:0004129, GO:0044822
AgU021660_v1.1	GO:0000139, GO:0016021, GO:0008643, GO:0055085
AgU021661_v1.1	GO:0005903, GO:0005881, GO:0070062, GO:0016020, GO:0005902, GO:0005634, GO:0050038, GO:0016655, GO:0042732, GO:0006006, GO:0006739, GO:0051289, GO:0005997
AgU021662_v1.1	GO:0005829, GO:0070062, GO:0046872, GO:0004721, GO:0006915, GO:0097193, GO:1900740, GO:0012501
AgU021663_v1.1	GO:0030424, GO:0005737, GO:0005882, GO:0005634, GO:0043204, GO:0030674, GO:0046982, GO:0005200, GO:0015643, GO:0031103, GO:0007420, GO:0071392, GO:0034599, GO:0021987, GO:0021766, GO:0045110, GO:0031175, GO:0001552, GO:1903937, GO:0042220, GO:1903935, GO:0021510
AgU021664_v1.1	GO:0000307, GO:0005634, GO:0016538, GO:0030295, GO:0032147, GO:0045737, GO:0043410, GO:1901409, GO:0045944
AgU021666_v1.1	GO:0009925, GO:0005604, GO:0030054, GO:0031252, GO:0009986, GO:0070062, GO:0030056, GO:0008305, GO:0005634, GO:0005886, GO:0043235, GO:0001664, GO:0004872, GO:0097186, GO:0006914, GO:0007155, GO:0034329, GO:0048870, GO:0007160, GO:0048565, GO:0030198, GO:0046847, GO:0031581, GO:0007229, GO:0048333, GO:0035878, GO:0072001, GO:0009611, GO:0043588
AgU021667_v1.1	No_GOcodes
AgU021668_v1.1	GO:0016020, GO:0052659, GO:0052658, GO:0004445, GO:0046856
AgU021670_v1.1	GO:0005737
AgU021673_v1.1	GO:0005911, GO:0005829, GO:0005622, GO:0030027, GO:0005096, GO:0005089, GO:0006915, GO:0097190, GO:0034329, GO:0007254, GO:0030032, GO:0048011, GO:0043065, GO:0043547, GO:0035023, GO:0051056, GO:0007264
AgU021678_v1.1	GO:0046872, GO:0003964
AgU021683_v1.1	GO:0005737, GO:0005730, GO:0005524, GO:0004004, GO:0044822, GO:0006396
AgU021688_v1.1	GO:0005604, GO:0005783, GO:0070062, GO:0031012, GO:0005576, GO:0005615, GO:0016529, GO:0005509, GO:0008201, GO:0005178, GO:0048266, GO:0071603, GO:0051451, GO:0016525, GO:0051781, GO:0001938, GO:0090023, GO:0050731, GO:0034103, GO:0034976, GO:0006986, GO:0048771
AgU021698_v1.1	GO:0005737, GO:0005634, GO:0008270
AgU021699_v1.1	GO:0070062, GO:0016021
AgU021701_v1.1	GO:0004519, GO:0046872, GO:0003964, GO:0006310
AgU021703_v1.1	GO:0005829, GO:0034709, GO:0034715, GO:0005732, GO:0034719, GO:0005681, GO:0005685, GO:0005687, GO:0003723, GO:0000387
AgU021704_v1.1	GO:0005737, GO:0005654, GO:0003682, GO:0001047, GO:0003677, GO:0000981, GO:0043565, GO:0003712, GO:0003700, GO:0030154, GO:0070932, GO:0000122, GO:0006351
AgU021706_v1.1	GO:0015629, GO:0005737, GO:0030027, GO:0097481, GO:0001725, GO:0003779, GO:0008270, GO:0007411, GO:0042384, GO:0007010, GO:0030032, GO:0009887, GO:0045944, GO:0007601
AgU021707_v1.1	GO:0048026
AgU021708_v1.1	GO:0016324, GO:0005903, GO:0031526, GO:0005905, GO:0005737, GO:0005768, GO:0005615, GO:0016021, GO:0016020, GO:0045121, GO:0043234, GO:0005509, GO:0030492, GO:0042562, GO:0050750, GO:0030165, GO:0032403, GO:0004872, GO:0042813, GO:0017147, GO:0007568, GO:0060070, GO:0016197, GO:0020028, GO:0046879, GO:0042953, GO:0010951, GO:0031100, GO:0006898, GO:0042493, GO:0032526, GO:0033280, GO:0010165, GO:0045056, GO:0006766, GO:0044332
AgU021709_v1.1	GO:0005634, GO:0003677
AgU021711_v1.1	GO:0031225, GO:0005886, GO:0005509, GO:0007156
AgU021712_v1.1	GO:0005737, GO:0005509, GO:0042984
AgU021713_v1.1	GO:0043234, GO:0008080, GO:0006474
AgU021714_v1.1	GO:0005737, GO:0005634, GO:0004725, GO:0045779, GO:0045671, GO:0090331, GO:0006469, GO:0009968, GO:0051279
AgU021715_v1.1	GO:0070062, GO:0005578, GO:0004181, GO:0008270, GO:0006508, GO:0016055
AgU021719_v1.1	GO:0000790, GO:0005654, GO:0005634, GO:0003682, GO:0003677, GO:0046982, GO:0000978, GO:0003713, GO:0003700, GO:0044212, GO:0001077, GO:0001228, GO:0030154, GO:0001701, GO:0007005, GO:0045653, GO:0000122, GO:0006996, GO:0045944, GO:0006366
AgU021721_v1.1	GO:0005576, GO:0005887, GO:0030368, GO:0007166, GO:0019221, GO:0072537, GO:1900017, GO:0032747
AgU021722_v1.1	GO:0031526, GO:0005813, GO:0005829, GO:0005634, GO:0005886, GO:0050681, GO:0005524, GO:0003682, GO:0042393, GO:0035403, GO:0030374, GO:0004697, GO:0008270, GO:0002250, GO:0006915, GO:0042113, GO:0050853, GO:0018894, GO:0035408, GO:0035556, GO:0010829, GO:0046627, GO:0045766, GO:0050861, GO:0043123, GO:0051092, GO:0042488, GO:0030949, GO:0014059, GO:0040008, GO:0006357, GO:0042493, GO:0045471, GO:0009749, GO:0033280, GO:0006351
AgU021723_v1.1	GO:0031965, GO:0034399, GO:0005643, GO:0017056, GO:0098779, GO:0051292, GO:0016973, GO:0002230, GO:0006606
AgU021724_v1.1	GO:0016021
AgU021728_v1.1	GO:0005829, GO:0031234, GO:0005635, GO:0005509
AgU021736_v1.1	GO:0005671, GO:0005737, GO:0005634, GO:0004402, GO:0030274, GO:0006325, GO:0000086, GO:0043966
AgU021738_v1.1	GO:0005576
AgU021742_v1.1	GO:0016021, GO:0031966, GO:0045263, GO:0015078, GO:0008289, GO:0007568, GO:0015991, GO:0015986, GO:0045471
AgU021744_v1.1	GO:0005576, GO:0019834, GO:0007165
AgU021747_v1.1	GO:0005829, GO:0000814, GO:0070062, GO:0005739, GO:0005730, GO:0005654, GO:0042803, GO:0005198, GO:0043328, GO:0006355, GO:0006351
AgU021754_v1.1	GO:0016021
AgU021755_v1.1	GO:0005737, GO:0070062, GO:0005759, GO:0005739, GO:0005654, GO:0005634, GO:0008670, GO:0070402, GO:0016651, GO:0044255, GO:0006635, GO:0051289, GO:0044281
AgU021757_v1.1	GO:0005509, GO:0004623, GO:0016042
AgU021767_v1.1	GO:0005737, GO:0005634, GO:0005096, GO:0046982, GO:0090630, GO:0051056, GO:0006355
AgU021771_v1.1	GO:0016021, GO:0005886, GO:0004963, GO:0070374, GO:0014068, GO:0010738
AgU021773_v1.1	GO:0071013, GO:0016020, GO:0005654, GO:0005634, GO:0005681, GO:0005682, GO:0005524, GO:0008026, GO:0004004, GO:0042802, GO:0044822, GO:0008565, GO:0000354, GO:0010467, GO:0000398, GO:0001649, GO:0031204, GO:0008380
AgU021775_v1.1	GO:0005829, GO:0031965, GO:0005634, GO:0008270, GO:0090090, GO:2000691, GO:0045892, GO:0001843, GO:0032436, GO:0031398, GO:0006606
AgU021777_v1.1	GO:0005737, GO:0005829, GO:0005654, GO:0005634, GO:0003677, GO:0042802, GO:0042803, GO:0000975, GO:0003712, GO:0003700, GO:0006915, GO:0006974, GO:0071359, GO:0019221, GO:0051607, GO:0045087, GO:0060333, GO:0031663, GO:0071888, GO:0039530, GO:0002756, GO:0032480, GO:0050715, GO:0043123, GO:0032727, GO:0032728, GO:0032481, GO:0060340, GO:0097300, GO:0043330, GO:0034138, GO:0034142, GO:0002224, GO:0006366, GO:0035666, GO:0045351, GO:0060337, GO:0016032
AgU021779_v1.1	GO:0016607, GO:0005654, GO:0005634, GO:0000166, GO:0008266, GO:0042803, GO:0030154, GO:0034599, GO:0006397, GO:0007275, GO:0000381, GO:0008380
AgU021780_v1.1	GO:0016021, GO:0005634, GO:0060612, GO:0045444, GO:0006629, GO:0019915, GO:0051647, GO:0001558, GO:0007283
AgU021782_v1.1	GO:0005753, GO:0005886, GO:0045261, GO:0005524, GO:0046933, GO:0046961, GO:0015991, GO:0015986
AgU021783_v1.1	GO:0015629, GO:0030424, GO:0042995, GO:0005737, GO:0043005, GO:0003779, GO:0051693, GO:0060271, GO:0007010, GO:0007399, GO:0010976
AgU021784_v1.1	GO:0005829, GO:0003677, GO:0005089, GO:0097190, GO:0007411, GO:0001782, GO:0048011, GO:0043065, GO:0051057, GO:2000973, GO:0035023, GO:0051056, GO:0033081, GO:0042129, GO:0007264
AgU021785_v1.1	GO:0046872, GO:0003964, GO:0009036, GO:0006310, GO:0090305, GO:0032199, GO:0032197
AgU021787_v1.1	GO:0016021, GO:0042629, GO:0005886, GO:0002250, GO:0043303
AgU021788_v1.1	GO:0005925, GO:0016021
AgU021789_v1.1	GO:0070382, GO:0070062, GO:0019897, GO:0042470, GO:0005886, GO:0005509, GO:0005544, GO:0030276, GO:0042043, GO:0019905, GO:0048791, GO:0006887, GO:0006886, GO:0017158, GO:0016079
AgU021793_v1.1	GO:0022625, GO:0044822, GO:0019843, GO:0003735, GO:0006412
AgU021794_v1.1	GO:0005813, GO:0005737, GO:0005794, GO:0005874, GO:0000242, GO:0048471, GO:0000922, GO:0019901, GO:0044212, GO:0007420, GO:0051297, GO:0007059, GO:0000132, GO:0001578, GO:0000226, GO:0046600, GO:0022008, GO:0045893, GO:0090231
AgU021798_v1.1	GO:0005739, GO:0033615
AgU021800_v1.1	GO:0072562, GO:0070062, GO:0005576, GO:0005886, GO:0003823, GO:0006956, GO:0006958, GO:0038095, GO:0038096, GO:0006955, GO:0045087, GO:0006898, GO:0050776
AgU021802_v1.1	GO:0005730, GO:0044822
AgU021803_v1.1	GO:0015629, GO:0005884, GO:0032432, GO:0097440, GO:0030863, GO:0005737, GO:0005829, GO:0043198, GO:0070062, GO:0005576, GO:0005925, GO:0016020, GO:0031523, GO:0043025, GO:0005730, GO:0005634, GO:0048471, GO:0005886, GO:0005802, GO:0051015, GO:0034988, GO:0001948, GO:0044822, GO:0042803, GO:0048365, GO:0017160, GO:0017048, GO:0004871, GO:0031267, GO:0008134, GO:0051764, GO:0031532, GO:0007195, GO:0007596, GO:0034329, GO:0042384, GO:0051220, GO:0045022, GO:0001837, GO:0045184, GO:0090307, GO:0042789, GO:0043066, GO:0042177, GO:0043433, GO:0016479, GO:0030168, GO:0070527, GO:0002576, GO:0043123, GO:2001046, GO:1900026, GO:0042993, GO:0034394, GO:0050821, GO:0043113, GO:0007264
AgU021807_v1.1	GO:0070062, GO:0005730, GO:0004527, GO:0000166, GO:0003723
AgU021816_v1.1	GO:0046872, GO:0003964, GO:0009036, GO:0006310, GO:0090305, GO:0032199, GO:0032197
AgU021820_v1.1	GO:0043231, GO:0005739, GO:0005782, GO:0005777, GO:0008458, GO:0005102, GO:0009437, GO:0044255, GO:0015936, GO:0006635, GO:0033540, GO:0006631, GO:0015908, GO:0006091, GO:0051791, GO:0044281
AgU021821_v1.1	GO:0005739, GO:0005730, GO:0005634
AgU021823_v1.1	GO:0016021
AgU021825_v1.1	GO:0005634
AgU021831_v1.1	GO:0072562, GO:0009897, GO:0070062, GO:0005576, GO:0042571, GO:0005886, GO:0003823, GO:0034987, GO:0050853, GO:0006956, GO:0006958, GO:0042742, GO:0038095, GO:0038096, GO:0006955, GO:0045087, GO:0006911, GO:0006910, GO:0050871, GO:0006898, GO:0050776
AgU021835_v1.1	GO:0005813, GO:0036064, GO:0097542, GO:0005881, GO:0005829, GO:0031234, GO:0030496, GO:0005654, GO:0048471, GO:0005819, GO:0061578, GO:0004843, GO:0008270, GO:0070266, GO:0090090, GO:0042347, GO:0032088, GO:0045581, GO:2001238, GO:0070536, GO:1902017, GO:2001242, GO:0070507, GO:0007346, GO:1901026, GO:0006511, GO:0016055
AgU021836_v1.1	No_GOcodes
AgU021841_v1.1	GO:0005730, GO:0005634, GO:0005886
AgU021843_v1.1	GO:0005829, GO:0005783, GO:0000139, GO:0044267, GO:0048208, GO:0006888, GO:0061024, GO:0043687, GO:0018279
AgU021844_v1.1	GO:0005737, GO:0003680, GO:0008301, GO:0042277, GO:0008270, GO:0071236, GO:0071493, GO:0008630, GO:0010043
AgU021845_v1.1	GO:0005737, GO:0005874, GO:0005524, GO:0008568, GO:0031122, GO:0051013
AgU021848_v1.1	GO:0046872, GO:0003964
AgU021854_v1.1	GO:0016324, GO:0005829, GO:0070062, GO:0005887, GO:0016020, GO:0005886, GO:0022820, GO:0015379, GO:0015081, GO:0015378, GO:0008511, GO:0005215, GO:0006884, GO:0055064, GO:1902476, GO:0006811, GO:0055075, GO:0010107, GO:0055078, GO:0035725, GO:0006814, GO:0055085, GO:0006810
AgU021855_v1.1	GO:0005829, GO:0005736, GO:0005666, GO:0005654, GO:0003677, GO:0003899, GO:0010467, GO:0045087, GO:0045814, GO:0032481, GO:0040029, GO:0006363, GO:0006386, GO:0006362, GO:0006385, GO:0006360, GO:0006383, GO:0006361
AgU021862_v1.1	GO:0005680, GO:0005829, GO:0005654, GO:0031145, GO:0051301, GO:0000278, GO:0007067, GO:0007094, GO:0051436, GO:0051437, GO:0070979, GO:0051439
AgU021863_v1.1	GO:0005737, GO:0005829, GO:0005739, GO:0005845, GO:0005846, GO:0005654, GO:0005634, GO:0030529, GO:0044822, GO:0003723, GO:0000339, GO:0006370, GO:0010467, GO:0031047, GO:0008334, GO:0031124, GO:0045292, GO:0006406, GO:0000398, GO:0034660, GO:0000184, GO:0031442, GO:0050434, GO:0098789, GO:0006446, GO:0008380, GO:0000387, GO:0006369, GO:0006368, GO:0006366, GO:0016032
AgU021864_v1.1	GO:0005739, GO:0005730, GO:0005525, GO:0003924, GO:0000287, GO:0044822, GO:0042254
AgU021866_v1.1	GO:0005960, GO:0005739, GO:0019464
AgU021869_v1.1	No_GOcodes
AgU021873_v1.1	GO:0070062, GO:0000839, GO:0030176, GO:0016746, GO:0043130, GO:0097027, GO:0030433, GO:0050790, GO:0030970
AgU021874_v1.1	GO:0005737, GO:0000118, GO:0005634, GO:0071889, GO:0033613, GO:0003682, GO:0004407, GO:0046872, GO:0032041, GO:0019901, GO:0005080, GO:0070491, GO:0003714, GO:0008134, GO:0042113, GO:0030183, GO:0007043, GO:0016568, GO:0016575, GO:0006954, GO:0032703, GO:1901223, GO:0045668, GO:0045843, GO:0000122, GO:0045892, GO:0007399, GO:0090050, GO:0006351, GO:0001570
AgU021882_v1.1	GO:0046872, GO:0003964, GO:0009036, GO:0006310, GO:0090305, GO:0032199, GO:0032197
AgU021889_v1.1	GO:0000785, GO:0000793, GO:0000794, GO:0005737, GO:0000800, GO:0005815, GO:0005759, GO:0005739, GO:0000228, GO:0005730, GO:0005654, GO:0005634, GO:0048471, GO:0016605, GO:0035861, GO:0005524, GO:0003682, GO:0070182, GO:0003690, GO:0000400, GO:0042802, GO:0008022, GO:0000150, GO:0003697, GO:0043142, GO:0072757, GO:0072719, GO:0006974, GO:0071480, GO:0072711, GO:0071479, GO:0070192, GO:0006310, GO:0006281, GO:0006268, GO:0006302, GO:0000724, GO:0045003, GO:1990426, GO:0007126, GO:0006312, GO:0051106, GO:0051260, GO:0007131, GO:0010569, GO:0001932, GO:0031297, GO:1990414, GO:0042493, GO:1902521, GO:0009636, GO:0010165, GO:0042148, GO:0032200
AgU021896_v1.1	GO:0005730, GO:0005634, GO:0003682, GO:0003677, GO:0004871, GO:0008270, GO:0006338, GO:0006355, GO:0007165, GO:0006351, GO:0016032
AgU021897_v1.1	GO:0005737, GO:0005881, GO:0070062, GO:0090498, GO:0005794, GO:0005797, GO:0000138, GO:0006886, GO:0031001
AgU021898_v1.1	GO:0005737, GO:0030425, GO:0016021, GO:0016020, GO:0005886, GO:0043234, GO:0004016, GO:0005524, GO:0046872, GO:0007202, GO:0034199, GO:0007189, GO:0007193, GO:0007188, GO:0006171, GO:0019933, GO:0071377, GO:0006112, GO:0007173, GO:0008543, GO:0045087, GO:0048011, GO:0003091, GO:0007165, GO:0044281, GO:0007268, GO:0055085, GO:0006833
AgU021899_v1.1	GO:0032541, GO:0005783, GO:0005789, GO:0016021, GO:0016020, GO:0031965, GO:0015485, GO:0070273, GO:0001786, GO:0005548, GO:0032148, GO:0045444, GO:0030336, GO:0010891, GO:0015914, GO:2001275, GO:0046628, GO:0051897, GO:0090204
AgU021901_v1.1	GO:0000785, GO:0005737, GO:0005829, GO:0030425, GO:0000790, GO:0005654, GO:0005634, GO:0005791, GO:0005667, GO:0003682, GO:0003684, GO:0003677, GO:0003690, GO:0042802, GO:0046872, GO:0002039, GO:0043565, GO:0000989, GO:0044212, GO:0001077, GO:0050699, GO:0048646, GO:0006915, GO:0007569, GO:0030154, GO:0006974, GO:0034644, GO:0006338, GO:0060197, GO:0006978, GO:0007499, GO:0030326, GO:0010481, GO:0008544, GO:0002064, GO:0030855, GO:0001736, GO:0061436, GO:0048807, GO:0001942, GO:0031069, GO:0042771, GO:0030216, GO:0043616, GO:0031571, GO:0001738, GO:0010259, GO:0007275, GO:0043066, GO:2000773, GO:0045617, GO:2000381, GO:0000122, GO:0045892, GO:0051402, GO:0007219, GO:0042475, GO:0009887, GO:0007389, GO:0030859, GO:2001235, GO:1902808, GO:2000271, GO:0010838, GO:0002053, GO:0045747, GO:0045669, GO:0045944, GO:0045893, GO:0036342, GO:0030850, GO:0060513, GO:0051289, GO:0009954, GO:0043281, GO:0010482, GO:0043523, GO:0001302, GO:0010332, GO:0010165, GO:0001501, GO:0043589, GO:0048745, GO:0007283, GO:0060529, GO:0048485, GO:0006366, GO:0060157
AgU021902_v1.1	GO:0000794, GO:0005737, GO:0005739, GO:0005654, GO:0005634, GO:0048471, GO:0033063, GO:0033065, GO:0005657, GO:0005524, GO:0008821, GO:0003677, GO:0008094, GO:0003690, GO:0000150, GO:0003697, GO:0007596, GO:0070192, GO:0000730, GO:0006310, GO:0006281, GO:0006302, GO:0000724, GO:0045003, GO:0007066, GO:0007141, GO:0006312, GO:0010971, GO:0007131, GO:0010212, GO:0007062, GO:0007283, GO:0042148
AgU021903_v1.1	GO:0005789, GO:0030176, GO:0016020, GO:0051721, GO:0008601, GO:0051301, GO:0000278, GO:0007067, GO:0007084, GO:0042326, GO:0035307, GO:0050790, GO:0034047
AgU021904_v1.1	GO:0005743, GO:0005739, GO:0005840, GO:0044822, GO:0003735, GO:0006412
AgU021907_v1.1	GO:0009507
AgU021908_v1.1	GO:0005829, GO:0005634, GO:0000978, GO:0003700, GO:0007517, GO:0031062, GO:2000288, GO:0045944, GO:0014842, GO:0006351
AgU021910_v1.1	GO:0044295, GO:0045180, GO:0005938, GO:0031252, GO:0000777, GO:1903754, GO:0005737, GO:0005881, GO:0005829, GO:0005794, GO:0005828, GO:0016020, GO:0005874, GO:0005815, GO:0005886, GO:0032587, GO:0005802, GO:0051015, GO:0002162, GO:0008017, GO:0051010, GO:1990782, GO:0007411, GO:0051301, GO:0090002, GO:0007163, GO:0010458, GO:0007030, GO:0034453, GO:0000226, GO:0007020, GO:0031023, GO:0000278, GO:0007052, GO:0051895, GO:0007026, GO:0051497, GO:1903690, GO:0035791, GO:1904261, GO:0010634, GO:0045921, GO:0090091, GO:0032956, GO:0030516, GO:0010717, GO:0010470, GO:0031113, GO:0031110, GO:0032886, GO:0007264, GO:0006903
AgU021912_v1.1	GO:0016021, GO:0005886, GO:0015293
AgU021916_v1.1	GO:0005730, GO:0005654, GO:0005886, GO:0008283, GO:0009968, GO:0060021
AgU021917_v1.1	GO:0042645, GO:0005654, GO:0005634, GO:0051539, GO:0043139, GO:0017108, GO:0005524, GO:0016887, GO:0003677, GO:0003678, GO:0004386, GO:0046872, GO:0004518, GO:0043142, GO:0016890, GO:0006284, GO:0000729, GO:0032508, GO:0006281, GO:0006260, GO:0000076, GO:0033567, GO:0043137, GO:0006271, GO:0006302, GO:0000724, GO:0045003, GO:0043504, GO:0006264, GO:0000278, GO:0090305, GO:0045740, GO:0000723, GO:0000722, GO:0032201
AgU021925_v1.1	GO:0005925, GO:0030027, GO:0005886, GO:0030017, GO:0005524, GO:0004674
AgU021926_v1.1	GO:0005737, GO:0070062, GO:0005576, GO:0005615, GO:0019898, GO:0030670, GO:0005578, GO:0042589, GO:0048306, GO:0005044, GO:0008329, GO:0035375, GO:0044267, GO:0051607, GO:0030855, GO:0043152, GO:0045087, GO:0001833, GO:0002221, GO:0030858, GO:0015031, GO:0006898, GO:0016032
AgU021930_v1.1	GO:0046872, GO:0003964
AgU021933_v1.1	GO:0005654, GO:0005634, GO:0046872, GO:0000977, GO:0030154, GO:0007398, GO:0007275, GO:0010628, GO:0006357, GO:0006366
AgU021935_v1.1	GO:0005737, GO:0005654, GO:0005689, GO:0046872, GO:0010467, GO:0000398, GO:0008380
AgU021943_v1.1	GO:0005737, GO:0000118, GO:0005654, GO:0005634, GO:0071889, GO:0033613, GO:0003682, GO:0046872, GO:0032041, GO:0019901, GO:0005080, GO:0070491, GO:0003714, GO:0007043, GO:0044267, GO:0032703, GO:1901223, GO:0045668, GO:0000122, GO:0007219, GO:0090050, GO:0043687, GO:0016925, GO:0006351, GO:0001570
AgU021947_v1.1	GO:0051087
AgU021954_v1.1	GO:0005911, GO:0005829, GO:0044853, GO:0036398, GO:0007596, GO:0050663, GO:0038095, GO:0006955, GO:0045087, GO:0035556, GO:0045576, GO:0030168, GO:0045860, GO:0050852, GO:0007169
AgU021956_v1.1	GO:0070062, GO:0016021, GO:0016020, GO:0005741, GO:0005886, GO:0015220, GO:0015871
AgU021959_v1.1	GO:0016021
AgU021962_v1.1	GO:0006915
AgU021963_v1.1	GO:0005737, GO:0000123, GO:0071339, GO:0031965, GO:0005654, GO:0003677, GO:0008270, GO:0006325, GO:0043984, GO:0043981, GO:0043982, GO:0006355, GO:0006351
AgU021964_v1.1	GO:0005905, GO:0005737, GO:0005925, GO:0005887, GO:0005765, GO:0016020, GO:0005730, GO:0048471, GO:0043235, GO:0034185, GO:0005509, GO:0044822, GO:0032403, GO:0035909, GO:0043277, GO:0097242, GO:0003279, GO:0008203, GO:0060976, GO:2000587, GO:0014912, GO:0030178, GO:0010875, GO:0032370, GO:0006898, GO:0032956, GO:0032374, GO:0032429
AgU021969_v1.1	GO:0034451, GO:0005814, GO:0005813, GO:0036064, GO:0045171, GO:0005874, GO:0005815, GO:0031514, GO:0000242, GO:0048854, GO:0021696, GO:0042384, GO:0001701, GO:0035108, GO:0000226, GO:0035264, GO:0043066, GO:0061351, GO:0001764, GO:0021772, GO:0090316, GO:0007051
AgU021972_v1.1	GO:0044297, GO:0005737, GO:0005856, GO:0070062, GO:0030027, GO:0043005, GO:0005634, GO:0005886, GO:0036312, GO:0004725, GO:0035335, GO:0006470, GO:0014066
AgU021974_v1.1	GO:0005887, GO:0015301, GO:0015106, GO:0005254, GO:0015108, GO:0019531, GO:0008271, GO:0015116, GO:0015701, GO:1902476, GO:0019532, GO:0051453, GO:0042391, GO:1902358, GO:0008272
AgU021978_v1.1	GO:0015030, GO:0005737, GO:0005730, GO:0016605, GO:0003677, GO:0000166, GO:0003723
AgU021980_v1.1	GO:0005634, GO:0046872, GO:0044822
AgU021987_v1.1	GO:0005737, GO:0035145, GO:0005634, GO:0003682, GO:0035064, GO:0044822, GO:0003713, GO:0016568, GO:0006397, GO:1903506
AgU021994_v1.1	No_GOcodes
AgU021995_v1.1	GO:0005737, GO:0005654, GO:0005634, GO:0005886, GO:0072332, GO:0045786
AgU021997_v1.1	No_GOcodes
AgU021999_v1.1	GO:0005829, GO:0016020, GO:0006915, GO:0060326, GO:0098609, GO:0007010, GO:0006909
AgU022000_v1.1	GO:0005615, GO:0005739, GO:0005578, GO:0005509, GO:0008201, GO:0048495, GO:0061364, GO:0048846, GO:0007411, GO:0032870, GO:0050919, GO:0030308, GO:0008285, GO:0070100, GO:0010629, GO:0009887, GO:0050770, GO:0051414, GO:0035385
AgU022002_v1.1	GO:0005739, GO:0016491
AgU022007_v1.1	GO:0030424, GO:0009986, GO:0005796, GO:0016021, GO:0043202, GO:0016020, GO:0005886, GO:0043234, GO:0005975, GO:0007155, GO:0016477, GO:0030204, GO:0030198, GO:0006024, GO:0006027, GO:0030203, GO:0007603, GO:0001523, GO:0044281
AgU022010_v1.1	GO:0005768, GO:0005886, GO:0051443
AgU022019_v1.1	GO:0046872, GO:0003964, GO:0009036, GO:0006310, GO:0090305, GO:0032199, GO:0032197
AgU022023_v1.1	GO:0005743, GO:0005739, GO:0005840, GO:0003735, GO:0006412
AgU022025_v1.1	GO:0005654, GO:0005634, GO:0046872, GO:0043621, GO:0000978, GO:0003700, GO:0044212, GO:0001077, GO:0043922, GO:0045892, GO:0043923, GO:0030307, GO:0045944, GO:0006366, GO:0046718
AgU022031_v1.1	GO:0005737, GO:0000932, GO:0005829, GO:0043231, GO:0016020, GO:0016607, GO:0005634, GO:0016605, GO:0003729, GO:0044822, GO:0008565, GO:0045665, GO:0017148, GO:0019827
AgU022032_v1.1	GO:0005737, GO:0070062, GO:0005615, GO:0005622, GO:0043231, GO:0005765, GO:0005578, GO:0004621, GO:0004630, GO:0017080, GO:0002042, GO:0071277, GO:0071397, GO:0035690, GO:0032869, GO:0071467, GO:0071401, GO:0002062, GO:0002430, GO:0006507, GO:0035701, GO:0097241, GO:0008286, GO:0008285, GO:0010897, GO:0001503, GO:0046470, GO:0010694, GO:0043065, GO:0045919, GO:0010595, GO:0010907, GO:0010983, GO:0035774, GO:0051044, GO:0051047, GO:0010867, GO:1900076, GO:0009749, GO:0070633
AgU022034_v1.1	No_GOcodes
AgU022036_v1.1	GO:0046872, GO:0003964
AgU022041_v1.1	No_GOcodes
AgU022042_v1.1	GO:0016021, GO:0005886, GO:0008444, GO:0006655
AgU022048_v1.1	No_GOcodes
AgU022052_v1.1	GO:0000228, GO:0005654, GO:0072757, GO:0006974, GO:0072711, GO:0071479, GO:0006281, GO:0006302, GO:0000724, GO:2000781, GO:0031334, GO:0010569, GO:0070202
